OBJECTID,FID,id,lat,long,cbsaName,cbsaGUID,plantId,tabID,panelID,panelNumbe,hoverText,heading,weeklyImpr,productTyp,POINT_X,POINT_Y
198,129608,716634,47.572367,-122.338981,"Seattle-Tacoma-Bellevue, WA",8430156E-10EE-DD11-BFE8-001EC9ACE3EE,1002017391,130290,1076005,16124,ALASKAN WY VIADUCT EL 240F N/O SW SPOKANE ST SF-2,S,304784,BULLETINS,-13618713.07,6036004.526
199,128532,715904,47.530762,-122.334006,"Seattle-Tacoma-Bellevue, WA",8430156E-10EE-DD11-BFE8-001EC9ACE3EE,1002017391,130553,1074690,20668,SH 509 EL 404F S/O S KENYON ST NF-1,N,134315,POSTERS,-13618159.25,6029142.373
200,127521,715263,47.564189,-122.377903,"Seattle-Tacoma-Bellevue, WA",8430156E-10EE-DD11-BFE8-001EC9ACE3EE,1002017391,130460,1073533,18000,FAUNTLEROY WY SW NL 93F W/O 36TH AV SW SWF-1,SW,103005,POSTERS,-13623045.85,6034655.251
201,128937,716184,47.59573,-122.31112,"Seattle-Tacoma-Bellevue, WA",8430156E-10EE-DD11-BFE8-001EC9ACE3EE,1002017391,129676,1075203,6125,RAINIER AV S EL 32F S/O S DEARBORN ST NF-1,W,209919,BULLETINS,-13615611.6,6039860.31
202,129874,716807,47.618427,-122.345986,"Seattle-Tacoma-Bellevue, WA",8430156E-10EE-DD11-BFE8-001EC9ACE3EE,1002017391,130197,1076334,14071,DENNY WY SL 81F E/O TAYLOR AV N WF-2 (TRIVISION),W,103540,POSTERS,-13619492.86,6043607.828
203,132596,721054,47.569153,-122.338891,"Seattle-Tacoma-Bellevue, WA",8430156E-10EE-DD11-BFE8-001EC9ACE3EE,1002017391,30784787,1088311,16133,ALASKAN WY VIADUCT EL .14M S/O S SPOKANE ST NF,N,145060,BULLETINS,-13618703.05,6035474.228
204,128562,715921,47.529736,-122.327252,"Seattle-Tacoma-Bellevue, WA",8430156E-10EE-DD11-BFE8-001EC9ACE3EE,1002017391,130563,1074724,20773,W MARGINAL WY S EL 24F S/O S SOUTHERN ST NF-1,N,76060,POSTERS,-13617407.4,6028973.218
205,129211,716364,47.701782,-122.301803,"Seattle-Tacoma-Bellevue, WA",8430156E-10EE-DD11-BFE8-001EC9ACE3EE,1002017391,129815,1075541,8227,LAKE CITY WY NE EL 128F S/O FISCHER PL NE SF-2,N,105820,POSTERS,-13614574.43,6057384.609
206,128103,715613,47.507088,-122.330739,"Seattle-Tacoma-Bellevue, WA",8430156E-10EE-DD11-BFE8-001EC9ACE3EE,1002017391,130550,1074187,20627,MYERS WY S NL 28F W/O 2ND AV S EF-2,E,16135,POSTERS,-13617795.57,6025240.114
207,140690,716234,47.60047,-122.327855,"Seattle-Tacoma-Bellevue, WA",8430156E-10EE-DD11-BFE8-001EC9ACE3EE,1002017391,30834476,1113971,16602,5TH AV S WL 132F S/O S WASHINGTON ST NF-1 (TRIVISION),N,25409,POSTERS,-13617474.53,6040642.801
208,129452,716537,47.7073,-122.344439,"Seattle-Tacoma-Bellevue, WA",8430156E-10EE-DD11-BFE8-001EC9ACE3EE,1002017391,129980,1075832,9798,AURORA AV N EL 163F N/O 107TH ST NF-1,N,127843,BULLETINS,-13619320.65,6058297.392
209,129363,716470,47.704923,-122.34228,"Seattle-Tacoma-Bellevue, WA",8430156E-10EE-DD11-BFE8-001EC9ACE3EE,1002017391,129993,1075719,9906,N NORTHGATE WY SL 72F W/O STONE AV N EF-1,E,76578,POSTERS,-13619080.31,6057904.179
210,129235,716380,47.665797,-122.37646,"Seattle-Tacoma-Bellevue, WA",8430156E-10EE-DD11-BFE8-001EC9ACE3EE,1002017391,130064,1075568,11650,15TH AV NW WL 39F N/O NW 51ST ST SF-1,S,145224,POSTERS,-13622885.21,6051434.368
211,128657,715985,47.558703,-122.32929,"Seattle-Tacoma-Bellevue, WA",8430156E-10EE-DD11-BFE8-001EC9ACE3EE,1002017391,130358,1074841,16763,4TH AV S VIADUCT EL 1116F N/O S DAWSON ST NF-1,N,38946,POSTERS,-13617634.27,6033750.243
212,129170,716338,47.661368,-122.376588,"Seattle-Tacoma-Bellevue, WA",8430156E-10EE-DD11-BFE8-001EC9ACE3EE,1002017391,130073,1075488,11735,15TH AV NW WL 38F S/O SHILSHOLE AV NW NF-2,N,291133,BULLETINS,-13622899.46,6050702.301
213,129801,716756,47.646605,-122.350429,"Seattle-Tacoma-Bellevue, WA",8430156E-10EE-DD11-BFE8-001EC9ACE3EE,1002017391,130105,1076235,12191,NICKERSON ST NL 235F E/O FLORENTIA ST WF-1,W,60223,POSTERS,-13619987.45,6048262.583
214,129693,716688,47.728976,-122.345381,"Seattle-Tacoma-Bellevue, WA",8430156E-10EE-DD11-BFE8-001EC9ACE3EE,1002017391,129967,1076105,9633,AURORA AV N WL 97F N/O N 137TH ST NF-2,N,131326,POSTERS,-13619425.51,6061883.955
215,127212,715066,47.586346,-122.331755,"Seattle-Tacoma-Bellevue, WA",8430156E-10EE-DD11-BFE8-001EC9ACE3EE,1002017391,130314,1073187,16413,S HOLGATE ST NL 369.4F E/O OCCIDENTAL AV S WF-1,W,30496,POSTERS,-13617908.67,6038311.386
216,128274,715730,47.552029,-122.333928,"Seattle-Tacoma-Bellevue, WA",8430156E-10EE-DD11-BFE8-001EC9ACE3EE,1002017391,599457,1074387,16274,1ST AV S EL 20 F N/O ORCAS ST SF-2,S,64719,POSTERS,-13618150.57,6032649.382
217,128041,715574,47.569867,-122.362466,"Seattle-Tacoma-Bellevue, WA",8430156E-10EE-DD11-BFE8-001EC9ACE3EE,1002017391,130478,1074119,19041,DELRIDGE WY SW WL 13F S/O SW CHARLESTON ST NF-2,N,81308,POSTERS,-13621327.41,6035592.032
218,129588,716620,47.544478,-122.33116,"Seattle-Tacoma-Bellevue, WA",8430156E-10EE-DD11-BFE8-001EC9ACE3EE,1002017391,130374,1075978,16872,E MARGINAL WY S WL 148F S/O S MICHIGAN ST NF-1,N,139288,BULLETINS,-13617842.44,6031404.03
219,128529,715901,47.547217,-122.323255,"Seattle-Tacoma-Bellevue, WA",8430156E-10EE-DD11-BFE8-001EC9ACE3EE,1002017391,30458490,1074685,16901,S MICHIGAN ST NL 500F W/O CORSON AV S EF-2,E,138857,POSTERS,-13616962.46,6031855.74
220,126930,714886,47.571948,-122.330194,"Seattle-Tacoma-Bellevue, WA",8430156E-10EE-DD11-BFE8-001EC9ACE3EE,1002017391,130437,1072851,17641,WEST SEATTLE BRIDGE NL 281F W/O 4TH AV S WF-1,W,132685,BULLETINS,-13617734.9,6035935.39
221,129441,716526,47.662389,-122.34758,"Seattle-Tacoma-Bellevue, WA",8430156E-10EE-DD11-BFE8-001EC9ACE3EE,1002017391,130090,1075814,12043,AURORA AV N WL 70F N/O N 46TH ST NF-2,N,188808,POSTERS,-13619670.31,6050871.056
222,129594,716626,47.578514,-122.339043,"Seattle-Tacoma-Bellevue, WA",8430156E-10EE-DD11-BFE8-001EC9ACE3EE,1002017391,130283,1075986,16060,ALASKAN WY VIADUCT EL 533F S/O S LANDER ST NF-1,N,188656,POSTERS,-13618719.97,6037018.848
223,129726,716713,47.579602,-122.32984,"Seattle-Tacoma-Bellevue, WA",8430156E-10EE-DD11-BFE8-001EC9ACE3EE,1002017391,130351,1076152,16665,S LANDER ST SL 10F E/O 3RD AV A EF-1,E,35605,POSTERS,-13617695.5,6037198.392
224,128753,716057,47.612109,-122.295797,"Seattle-Tacoma-Bellevue, WA",8430156E-10EE-DD11-BFE8-001EC9ACE3EE,1002017391,129734,1074965,7004,MLK JR WY S EL 144F N/O E SPRING ST NF-1,N,54796,POSTERS,-13613905.85,6042564.495
225,128582,715936,47.522289,-122.314675,"Seattle-Tacoma-Bellevue, WA",8430156E-10EE-DD11-BFE8-001EC9ACE3EE,1002017391,130572,1074749,20858,14TH AV S EL 26F N/O S DIRECTOR ST SF-2,S,41078,POSTERS,-13616007.34,6027745.54
226,129400,716499,47.652134,-122.35476,"Seattle-Tacoma-Bellevue, WA",8430156E-10EE-DD11-BFE8-001EC9ACE3EE,1002017391,130083,1075766,11880,N 36TH ST SL 77F W/O PHINNEY AV N EF-1,E,54180,POSTERS,-13620469.58,6049176.219
227,129268,716400,47.709281,-122.301331,"Seattle-Tacoma-Bellevue, WA",8430156E-10EE-DD11-BFE8-001EC9ACE3EE,1002017391,129822,1075610,8310,LAKE CITY WY NE WL 336F N/O NE 110TH ST NF-2,N,165097,BULLETINS,-13614521.89,6058625.111
228,129107,716295,47.687381,-122.312661,"Seattle-Tacoma-Bellevue, WA",8430156E-10EE-DD11-BFE8-001EC9ACE3EE,1002017391,129798,1075405,8042,LAKE CITY WY NE WL 140F S/O 15TH AV NE NF-2,N,52591,POSTERS,-13615783.14,6055002.863
229,129634,716653,47.633904,-122.376441,"Seattle-Tacoma-Bellevue, WA",8430156E-10EE-DD11-BFE8-001EC9ACE3EE,1002017391,130130,1076039,12502,15TH AV W WL 108F N/O W GARFIELD ST SF-1,S,181135,POSTERS,-13622883.1,6046164.18
230,129875,716807,47.618427,-122.345986,"Seattle-Tacoma-Bellevue, WA",8430156E-10EE-DD11-BFE8-001EC9ACE3EE,1002017391,130198,1076335,14072,DENNY WY SL 81F E/O TAYLOR AV N WF-2 (TRIVISION),W,103540,POSTERS,-13619492.86,6043607.828
231,128539,715910,47.579043,-122.328684,"Seattle-Tacoma-Bellevue, WA",8430156E-10EE-DD11-BFE8-001EC9ACE3EE,1002017391,30458487,1074701,16674,4TH AV S EL 115F S/O LANDER ST NF-1,N,106979,BULLETINS,-13617566.81,6037106.144
232,129484,716557,47.640774,-122.346631,"Seattle-Tacoma-Bellevue, WA",8430156E-10EE-DD11-BFE8-001EC9ACE3EE,1002017391,130175,1075869,12963,AURORA AV N WL 19F N/O WHEELER ST NF-1,N,236687,POSTERS,-13619564.66,6047299.147
233,129366,716471,47.663812,-122.36984,"Seattle-Tacoma-Bellevue, WA",8430156E-10EE-DD11-BFE8-001EC9ACE3EE,1002017391,130077,1075722,11798,LEARY WY NW NL 214F E/O 11TH AV NW EF-2,E,57358,POSTERS,-13622148.28,6051106.261
234,129385,716490,47.720925,-122.344595,"Seattle-Tacoma-Bellevue, WA",8430156E-10EE-DD11-BFE8-001EC9ACE3EE,1002017391,30548336,1075749,9715,AURORA AV N EL 478F N/O N 125TH ST NF-1,N,126223,BULLETINS,-13619338.02,6060551.643
235,128901,716160,47.550282,-122.277017,"Seattle-Tacoma-Bellevue, WA",8430156E-10EE-DD11-BFE8-001EC9ACE3EE,1002017391,129691,1075154,6390,RAINIER AV S EL 45F S/O S MEAD ST NF-1,N,58612,POSTERS,-13611815.27,6032361.241
236,128282,715735,47.498632,-122.307342,"Seattle-Tacoma-Bellevue, WA",8430156E-10EE-DD11-BFE8-001EC9ACE3EE,1002017391,130580,1074395,20961,DES MOINES WY S EL 255F S/O S 116TH ST NF-1,N,57828,POSTERS,-13615191.03,6023846.712
237,128705,716017,47.550226,-122.287314,"Seattle-Tacoma-Bellevue, WA",8430156E-10EE-DD11-BFE8-001EC9ACE3EE,1002017391,129717,1074900,6737,MLK JR WY S EL 108F N/O S JUNEAU ST NF-1,N,53135,POSTERS,-13612961.53,6032352.005
238,129931,716842,47.61973,-122.359087,"Seattle-Tacoma-Bellevue, WA",8430156E-10EE-DD11-BFE8-001EC9ACE3EE,1002017391,130161,1076399,12816,WESTERN AV WL 40F S/O 2ND AV W SF-1,S,86075,POSTERS,-13620951.26,6043823.017
239,129372,716478,47.655124,-122.375934,"Seattle-Tacoma-Bellevue, WA",8430156E-10EE-DD11-BFE8-001EC9ACE3EE,1002017391,14910747,1075732,12247,15TH AV W EL 60F N/O W NICKERSON ST SF-2,S,289232,BULLETINS,-13622826.66,6049670.34
240,129790,716751,47.64767,-122.35268,"Seattle-Tacoma-Bellevue, WA",8430156E-10EE-DD11-BFE8-001EC9ACE3EE,1002017391,130108,1076224,12213,NICKERSON ST NL 108F E/O ETRURIA ST WF-1 (TRIVISION),W,57525,POSTERS,-13620238.03,6048438.56
241,129733,716718,47.566511,-122.329647,"Seattle-Tacoma-Bellevue, WA",8430156E-10EE-DD11-BFE8-001EC9ACE3EE,1002017391,130357,1076162,16743,4TH AV S WL 220F S/O INDUSTRIAL WY NF-2,N,70136,POSTERS,-13617674.01,6035038.332
242,128905,716163,47.617339,-122.33377,"Seattle-Tacoma-Bellevue, WA",8430156E-10EE-DD11-BFE8-001EC9ACE3EE,1002017391,130247,1075158,14557,BOREN AV WL 290F N/O STEWART ST NF-2,N,119021,BULLETINS,-13618132.98,6043428.151
243,128591,715942,47.56469,-122.32902,"Seattle-Tacoma-Bellevue, WA",8430156E-10EE-DD11-BFE8-001EC9ACE3EE,1002017391,30571497,1074759,16753,4TH AV S EL 920F S/O S INDUSTRIAL WY NF-1,N,66978,BULLETINS,-13617604.22,6034737.904
244,129225,716373,47.540077,-122.323821,"Seattle-Tacoma-Bellevue, WA",8430156E-10EE-DD11-BFE8-001EC9ACE3EE,1002017391,606167,1075558,16925,E MARGINAL WY S WL 20F S/O CORSON AV NF-2,N,103454,BULLETINS,-13617025.47,6030678.277
245,129250,716391,47.557378,-122.323065,"Seattle-Tacoma-Bellevue, WA",8430156E-10EE-DD11-BFE8-001EC9ACE3EE,1002017391,130417,1075587,17411,AIRPORT WY S WL 897F S/O S EDMUNDS ST SF-1,S,31578,POSTERS,-13616941.31,6033531.676
246,129610,716635,47.545258,-122.329145,"Seattle-Tacoma-Bellevue, WA",8430156E-10EE-DD11-BFE8-001EC9ACE3EE,1002017391,130376,1076007,16893,MICHIGAN ST SL 80F E/O 4TH AV S WF-2,W,222729,BULLETINS,-13617618.13,6031532.664
247,129932,716842,47.61973,-122.359087,"Seattle-Tacoma-Bellevue, WA",8430156E-10EE-DD11-BFE8-001EC9ACE3EE,1002017391,130162,1076400,12817,ELLIOTT AV WL 40F S/O 2ND AV W NF-2,N,197698,BULLETINS,-13620951.26,6043823.017
248,129613,716638,47.546037,-122.33345,"Seattle-Tacoma-Bellevue, WA",8430156E-10EE-DD11-BFE8-001EC9ACE3EE,1002017391,130368,1076012,16809,1ST AV S BRG EL 109F S/O E MARGINAL WY S NF-1,N,277799,BULLETINS,-13618097.36,6031661.134
249,128658,715985,47.558703,-122.32929,"Seattle-Tacoma-Bellevue, WA",8430156E-10EE-DD11-BFE8-001EC9ACE3EE,1002017391,130359,1074842,16764,4TH AV S VIADUCT EL 1116F N/O S DAWSON ST SF-2,S,50919,POSTERS,-13617634.27,6033750.243
250,128990,716223,47.600723,-122.329416,"Seattle-Tacoma-Bellevue, WA",8430156E-10EE-DD11-BFE8-001EC9ACE3EE,1002017391,130338,1075271,16540,4TH AV S WL 52F S/O S WASHINGTON ST SF-1 (TRIVISION),S,202120,BULLETINS,-13617648.3,6040684.569
251,129307,716429,47.604136,-122.331699,"Seattle-Tacoma-Bellevue, WA",8430156E-10EE-DD11-BFE8-001EC9ACE3EE,1002017391,7410543,1075656,16569,4TH AV WL 200F N/O CHERRY ST SF-1,S,226843,BULLETINS,-13617902.44,6041248.041
252,129371,716478,47.655124,-122.375934,"Seattle-Tacoma-Bellevue, WA",8430156E-10EE-DD11-BFE8-001EC9ACE3EE,1002017391,14910746,1075731,12246,15TH AV W EL 60F N/O W NICKERSON ST NF-1,N,177203,BULLETINS,-13622826.66,6049670.34
253,129698,716692,47.70535,-122.354739,"Seattle-Tacoma-Bellevue, WA",8430156E-10EE-DD11-BFE8-001EC9ACE3EE,1002017391,130014,1076112,11000,N 105TH ST NL 180F E/O GREENWOOD AV N WF-1,W,261938,BULLETINS,-13620467.24,6057974.814
254,128671,715994,47.517808,-122.279229,"Seattle-Tacoma-Bellevue, WA",8430156E-10EE-DD11-BFE8-001EC9ACE3EE,1002017391,129704,1074857,6591,MLK JR WY S EL 289F N/O MERTON WY S NF-1,N,81987,POSTERS,-13612061.51,6027006.907
255,128249,715716,47.515458,-122.314136,"Seattle-Tacoma-Bellevue, WA",8430156E-10EE-DD11-BFE8-001EC9ACE3EE,1002017391,130577,1074358,20920,DES MOINES WY S WL 165F N/O S 99TH ST NF-2,N,36500,POSTERS,-13615947.34,6026619.566
256,129089,716285,47.68593,-122.31472,"Seattle-Tacoma-Bellevue, WA",8430156E-10EE-DD11-BFE8-001EC9ACE3EE,1002017391,129795,1075387,8001,LAKE CITY WY NE WL 279F N/O NE 78TH ST NF-2,N,126365,BULLETINS,-13616012.35,6054762.922
257,126980,714912,47.57125,-122.336119,"Seattle-Tacoma-Bellevue, WA",8430156E-10EE-DD11-BFE8-001EC9ACE3EE,1002017391,130447,1072906,17708,WEST SEATTLE BRIDGE SL 152F W/O 1ST AV S WF-2,W,178135,BULLETINS,-13618394.47,6035820.221
258,129837,716777,47.508008,-122.277178,"Seattle-Tacoma-Bellevue, WA",8430156E-10EE-DD11-BFE8-001EC9ACE3EE,1002017391,129702,1076275,6581,S RYAN WY NL 300F E/O MLK JR WY S WF-1,W,123368,BULLETINS,-13611833.19,6025391.728
259,129317,716438,47.680795,-122.37654,"Seattle-Tacoma-Bellevue, WA",8430156E-10EE-DD11-BFE8-001EC9ACE3EE,1002017391,130048,1075669,11442,15TH AV NW EL 185F S/O NW 73RD ST NF-1,N,81996,POSTERS,-13622894.12,6053913.839
260,129293,716420,47.674185,-122.376451,"Seattle-Tacoma-Bellevue, WA",8430156E-10EE-DD11-BFE8-001EC9ACE3EE,1002017391,130055,1075639,11544,15TH AV NW WL 126F S/O NW 63RD ST NF-1,N,105858,POSTERS,-13622884.21,6052820.985
261,128880,716145,47.61534,-122.33029,"Seattle-Tacoma-Bellevue, WA",8430156E-10EE-DD11-BFE8-001EC9ACE3EE,1002017391,130235,1075126,14431,BOREN AV EL 111F S/O OLIVE WY NF-2,N,156891,POSTERS,-13617745.59,6043098.036
262,129614,716638,47.546037,-122.33345,"Seattle-Tacoma-Bellevue, WA",8430156E-10EE-DD11-BFE8-001EC9ACE3EE,1002017391,130369,1076013,16810,1ST AV S BRG EL 109F S/O E MARGINAL WY S SF-2,S,513753,BULLETINS,-13618097.36,6031661.134
263,128802,716098,47.617414,-122.33241,"Seattle-Tacoma-Bellevue, WA",8430156E-10EE-DD11-BFE8-001EC9ACE3EE,1002017391,130216,1075037,14281,STEWART ST NL 128F W/O MINOR AV EF-1 (TRIVISION),E,59803,POSTERS,-13617981.59,6043440.537
264,129935,716844,47.571267,-122.326933,"Seattle-Tacoma-Bellevue, WA",8430156E-10EE-DD11-BFE8-001EC9ACE3EE,1002017391,130433,1076403,17580,WEST SEATTLE BRIDGE SL 256F W/O 6TH AV S WF-2,W,246138,BULLETINS,-13617371.89,6035823.026
265,129459,716540,47.707944,-122.344992,"Seattle-Tacoma-Bellevue, WA",8430156E-10EE-DD11-BFE8-001EC9ACE3EE,1002017391,129979,1075839,9778,AURORA AV N WL 38F S/O N 109TH ST NF-2,N,98184,POSTERS,-13619382.21,6058403.929
266,128572,715929,47.521465,-122.319894,"Seattle-Tacoma-Bellevue, WA",8430156E-10EE-DD11-BFE8-001EC9ACE3EE,1002017391,130567,1074737,20815,W MARGINAL WY SW WL 130F E/O 10TH AV S SF-1,S,65831,POSTERS,-13616588.31,6027609.71
267,129338,716451,47.690946,-122.377031,"Seattle-Tacoma-Bellevue, WA",8430156E-10EE-DD11-BFE8-001EC9ACE3EE,1002017391,130037,1075689,11278,15TH AV NW WL 131F N/O NW 85TH ST SF-1,S,79520,POSTERS,-13622948.78,6055592.408
268,127530,715268,47.563198,-122.378388,"Seattle-Tacoma-Bellevue, WA",8430156E-10EE-DD11-BFE8-001EC9ACE3EE,1002017391,130461,1073542,18040,FAUNTLEROY WY SW SL 97F N/O SW OREGON ST EF-1 (TRIVISION),NE,84062,POSTERS,-13623099.84,6034491.762
269,128693,716009,47.52153,-122.279932,"Seattle-Tacoma-Bellevue, WA",8430156E-10EE-DD11-BFE8-001EC9ACE3EE,1002017391,129708,1074886,6633,MLK JR WY S WL 128F S/O S DIRECTOR SF-1,S,79720,POSTERS,-13612139.76,6027620.425
270,128517,715894,47.575976,-122.333938,"Seattle-Tacoma-Bellevue, WA",8430156E-10EE-DD11-BFE8-001EC9ACE3EE,1002017391,130313,1074673,16372,1ST AV S EL 147F N/O S HANFORD ST SF-2,S,65693,POSTERS,-13618151.68,6036600.036
271,128026,715562,47.543953,-122.387001,"Seattle-Tacoma-Bellevue, WA",8430156E-10EE-DD11-BFE8-001EC9ACE3EE,1002017391,130471,1074093,18107,CALIFORNIA AV SW EL 328F N/O SW HOLLY ST SF-1,S,25352,POSTERS,-13624058.63,6031317.451
272,129695,716689,47.73384,-122.3447,"Seattle-Tacoma-Bellevue, WA",8430156E-10EE-DD11-BFE8-001EC9ACE3EE,1002017391,129963,1076107,9612,AURORA AV N EL 125F S/O N 145TH ST SF-2,S,156232,BULLETINS,-13619349.71,6062688.969
273,129058,733910,47.59657,-122.317019,"Seattle-Tacoma-Bellevue, WA",8430156E-10EE-DD11-BFE8-001EC9ACE3EE,1002017391,129721,1075356,6798,12TH AV S EL 320F S/O S WELLER ST SF-2,S,60456,POSTERS,-13616268.27,6039998.974
274,129618,716641,47.550786,-122.335266,"Seattle-Tacoma-Bellevue, WA",8430156E-10EE-DD11-BFE8-001EC9ACE3EE,1002017391,130301,1076019,16249,E MARGINAL WY S EL 177F S/O S MEAD ST SF-2,S,190021,POSTERS,-13618299.52,6032444.367
275,129413,716506,47.664602,-122.347578,"Seattle-Tacoma-Bellevue, WA",8430156E-10EE-DD11-BFE8-001EC9ACE3EE,1002017391,130085,1075781,12000,AURORA AV N WL 105F S/O N 50TH ST SF-2,S,188701,BULLETINS,-13619670.08,6051236.841
276,129791,716751,47.64767,-122.35268,"Seattle-Tacoma-Bellevue, WA",8430156E-10EE-DD11-BFE8-001EC9ACE3EE,1002017391,605820,1076225,12214,NICKERSON ST NL 108F E/O ETRURIA ST WF-2 (TRIVISION),W,50425,POSTERS,-13620238.03,6048438.56
277,128968,716205,47.61863,-122.32981,"Seattle-Tacoma-Bellevue, WA",8430156E-10EE-DD11-BFE8-001EC9ACE3EE,1002017391,130214,1075245,14241,DENNY WY NL 205F E/O STEWART ST WF-1 (TRIVISION),W,81333,POSTERS,-13617692.16,6043641.353
278,129169,716338,47.661368,-122.376588,"Seattle-Tacoma-Bellevue, WA",8430156E-10EE-DD11-BFE8-001EC9ACE3EE,1002017391,130072,1075487,11734,15TH AV NW WL 38F S/O SHILSHOLE AV NW SF-1,S,175041,BULLETINS,-13622899.46,6050702.301
279,129312,716433,47.680024,-122.377015,"Seattle-Tacoma-Bellevue, WA",8430156E-10EE-DD11-BFE8-001EC9ACE3EE,1002017391,130051,1075663,11483,15TH AV NW WL 163F N/O NW 70TH ST SF-1,S,81643,POSTERS,-13622946.99,6053786.36
280,129197,716355,47.546341,-122.316614,"Seattle-Tacoma-Bellevue, WA",8430156E-10EE-DD11-BFE8-001EC9ACE3EE,1002017391,605825,1075525,17319,S ALBRO PL NL 40F W/O 13TH AVE S EF-2,E,22458,POSTERS,-13616223.19,6031711.27
281,127196,715058,47.571846,-122.337361,"Seattle-Tacoma-Bellevue, WA",8430156E-10EE-DD11-BFE8-001EC9ACE3EE,1002017391,130453,1073171,17752,WEST SEATTLE BRIDGE NL 43F W/O COLORADO AV S EF-4 (TRIVISION),E,166321,POSTERS,-13618532.73,6035918.56
282,129215,716368,47.662452,-122.376661,"Seattle-Tacoma-Bellevue, WA",8430156E-10EE-DD11-BFE8-001EC9ACE3EE,1002017391,599453,1075548,11715,15TH AV NW WL 143F S/O BALLARD WY NW NF-2,N,219701,BULLETINS,-13622907.59,6050881.469
283,129444,716528,47.703894,-122.344901,"Seattle-Tacoma-Bellevue, WA",8430156E-10EE-DD11-BFE8-001EC9ACE3EE,1002017391,129996,1075817,9947,AURORA AV N WL 111F N/O N 103RD ST SF-1,S,89314,POSTERS,-13619372.08,6057733.963
284,129237,716381,47.703841,-122.301323,"Seattle-Tacoma-Bellevue, WA",8430156E-10EE-DD11-BFE8-001EC9ACE3EE,1002017391,129819,1075570,8269,LAKE CITY WY NE EL 633F N/O FISCHER PL NE NF-1,N,89196,POSTERS,-13614521,6057725.196
285,129714,716704,47.654978,-122.342677,"Seattle-Tacoma-Bellevue, WA",8430156E-10EE-DD11-BFE8-001EC9ACE3EE,1002017391,130098,1076137,12108,STONE WY N WL 106F S/O N 40TH ST NF-2,N,52371,POSTERS,-13619124.51,6049646.212
286,129214,716368,47.662452,-122.376661,"Seattle-Tacoma-Bellevue, WA",8430156E-10EE-DD11-BFE8-001EC9ACE3EE,1002017391,130070,1075547,11713,15TH AV NW WL 143F S/O BALLARD WY NW SF-1,S,207412,BULLETINS,-13622907.59,6050881.469
287,129692,716688,47.728976,-122.345381,"Seattle-Tacoma-Bellevue, WA",8430156E-10EE-DD11-BFE8-001EC9ACE3EE,1002017391,129966,1076104,9632,AURORA AV N WL 97F N/O N 137TH ST SF-1,S,99231,POSTERS,-13619425.51,6061883.955
288,128055,715583,47.538588,-122.36075,"Seattle-Tacoma-Bellevue, WA",8430156E-10EE-DD11-BFE8-001EC9ACE3EE,1002017391,130481,1074133,19082,DELRIDGE WY SW EL 285F N/O SW ORCHARD ST SF-2,S,97771,POSTERS,-13621136.38,6030432.745
289,129628,716648,47.631926,-122.375631,"Seattle-Tacoma-Bellevue, WA",8430156E-10EE-DD11-BFE8-001EC9ACE3EE,1002017391,130138,1076031,12586,ELLIOTT AV W WL 98F S/O W GALER ST NF-1,N,190783,BULLETINS,-13622792.93,6045837.43
290,128957,716198,47.59568,-122.32389,"Seattle-Tacoma-Bellevue, WA",8430156E-10EE-DD11-BFE8-001EC9ACE3EE,1002017391,129668,1075231,6022,S DEARBORN ST SL 55F W/O 7TH AV S WF-2,W,48507,POSTERS,-13617033.15,6039852.056
291,129466,716545,47.656432,-122.347041,"Seattle-Tacoma-Bellevue, WA",8430156E-10EE-DD11-BFE8-001EC9ACE3EE,1002017391,130092,1075848,12064,AURORA AV N EL 97F S/O N 41ST ST SF-2,S,163531,POSTERS,-13619610.3,6049886.506
292,129428,716517,47.691714,-122.344801,"Seattle-Tacoma-Bellevue, WA",8430156E-10EE-DD11-BFE8-001EC9ACE3EE,1002017391,130001,1075798,10028,AURORA AV N WL 129F S/O N 87TH ST SF-1,S,112179,BULLETINS,-13619360.95,6055719.418
293,127206,715063,47.5718,-122.337931,"Seattle-Tacoma-Bellevue, WA",8430156E-10EE-DD11-BFE8-001EC9ACE3EE,1002017391,130456,1073181,17772,WEST SEATTLE BRIDGE NL 200F W/O COLORADO AV S EF-3 (TRIVISION),E,138051,POSTERS,-13618596.18,6035910.97
294,128893,716152,47.540268,-122.271025,"Seattle-Tacoma-Bellevue, WA",8430156E-10EE-DD11-BFE8-001EC9ACE3EE,1002017391,129694,1075139,6431,RAINIER AV S EL 163F S/O S WILLOW ST SF-1,S,75216,POSTERS,-13611148.24,6030709.773
295,128972,716208,47.595684,-122.32623,"Seattle-Tacoma-Bellevue, WA",8430156E-10EE-DD11-BFE8-001EC9ACE3EE,1002017391,129665,1075249,6000,S DEARBORN ST SL 38F E/O 6TH AV S EF-1,E,34527,POSTERS,-13617293.63,6039852.717
296,129304,716426,47.67567,-122.37595,"Seattle-Tacoma-Bellevue, WA",8430156E-10EE-DD11-BFE8-001EC9ACE3EE,1002017391,130054,1075652,11524,15TH AV NW EL 131F S/O NW 65TH ST SF-2,S,105031,POSTERS,-13622828.44,6053066.493
297,129894,716818,47.632747,-122.356678,"Seattle-Tacoma-Bellevue, WA",8430156E-10EE-DD11-BFE8-001EC9ACE3EE,1002017391,130173,1076357,12942,QUEEN ANNE AV N EL 247F N/O GALER ST SF-1 (TRIVISION),S,48116,POSTERS,-13620683.09,6045973.051
